file,subdir,title,url,status_code,final_url,is_live,category,content_type,redirect_url,error,has_ssl
china-geo-explorer-ii-nrs.harvard.edu-d8233029.md,websites,China Geo-Explorer II 中国地理探索系统,http://nrs.harvard.edu/urn-3:hul.eresource:chinageoexplr,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb6MwEIX%2FCvIdjA0NYIVU2UbVZtXdRA3tYS%2FVBIaC1rFZ2yTtvy8hjTa9VCv1aMnvzZv53vT6ZSe9PRrbapUTFoTEQ1XqqlXPOXkobv2UeNaBqkBqhTlRmlzPphZ2shPz3jXqHv%2F2aJ03txaNG1xutLL9Ds0Gzb4t8eH%2BLieNc50VlEr93KpAd6jANahsoNDRoxnlFEpLZbs1YF6DBsweTBVg1VMJdMswhTqqfcxK7sfpBPysTmo%2FjXBSchZjUiPxFkOMdjAeN%2Fk48dIPuo6%2Bv5%2F%2BJXliFF%2F%2BsEOGTcZC86NZHVasSqm1egxIvFttShxXzkkN0g4Tl4ucIFQYT6Iog2QbY8wzTBMGKeM8ZuFVMtxzaW2PS3W8ossJD%2FnED2OfpQW7EjwTcRTwKPlNvLXRTpdafmvV6fy9UUKDba1QsEMrXCk28593ggeh2J4%2BWfG9KNb%2BerUpiPd4xsiPGAewyoqR1OdW3ftccuIqxrzmQv%2B5HM7gyex%2FMO%2FQQQUOfNt9BfeUXmQ9F%2FLXEG65WGvZlq%2FeXEp9uDEIbqgtI3R2knys7ewN&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLBbtswEER%252FReBdIkVLokRYDtwYRQ2krRErOfRGiUxMgCZVLuXGf1%252FaroEESIMc9rY7M9g385uXvUkOyoN2tkV5RlCi7OCkts8teui%252BpjVKIAgrhXFWtcg6dLOYg9ibkS%252BnsLP36vekICRLAOVDVLl1Fqa98lvlD3pQD%252Fd3LdqFMALH2LhnbbPRu5dj5kZlRdgpC5lVAZ8kMcViAMyangnyVKYVoTItGJFpXxGRsjqnpJixvqxjzFV01VHhHPytwfvSAA4b3Xvhj9lO%252BIPwMlNywg7X%252BawqCSF4wO9lQ8l61SIpy6YRDRNSsqIgrJkJQuPkBXsqqprFLYBJre3pXaFFlNAqJUWa111ectrwgmZN3vxCyca74AZnvmh7%252BfPkLXcCNHAr9gp4GPh2%252Bf2O04zw%252FrIE%252FFvXbdLNz22HkscrL3riFQla4GckH0uN%252F3zRBSA%252F5%252FWv7j8%252BF1fCaHF99%252F9JKht0OH4K5Ry%252FSnPt1o9ov15tnNHDMVka4%252F7ceiVCbGCO8OJy8raBi78%253D%26RelayState%3Dhttp%253A%252F%252Fchinageoexplorer.com.proxy.openathens.net,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb6MwEIX%2FCvIdjA0NYIVU2UbVZtXdRA3tYS%2FVBIaC1rFZ2yTtvy8hjTa9VCv1aMnvzZv53vT6ZSe9PRrbapUTFoTEQ1XqqlXPOXkobv2UeNaBqkBqhTlRmlzPphZ2shPz3jXqHv%2F2aJ03txaNG1xutLL9Ds0Gzb4t8eH%2BLieNc50VlEr93KpAd6jANahsoNDRoxnlFEpLZbs1YF6DBsweTBVg1VMJdMswhTqqfcxK7sfpBPysTmo%2FjXBSchZjUiPxFkOMdjAeN%2Fk48dIPuo6%2Bv5%2F%2BJXliFF%2F%2BsEOGTcZC86NZHVasSqm1egxIvFttShxXzkkN0g4Tl4ucIFQYT6Iog2QbY8wzTBMGKeM8ZuFVMtxzaW2PS3W8ossJD%2FnED2OfpQW7EjwTcRTwKPlNvLXRTpdafmvV6fy9UUKDba1QsEMrXCk28593ggeh2J4%2BWfG9KNb%2BerUpiPd4xsiPGAewyoqR1OdW3ftccuIqxrzmQv%2B5HM7gyex%2FMO%2FQQQUOfNt9BfeUXmQ9F%2FLXEG65WGvZlq%2FeXEp9uDEIbqgtI3R2knys7ewN&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLBbtswEER%252FReBdIkVLokRYDtwYRQ2krRErOfRGiUxMgCZVLuXGf1%252FaroEESIMc9rY7M9g385uXvUkOyoN2tkV5RlCi7OCkts8teui%252BpjVKIAgrhXFWtcg6dLOYg9ibkS%252BnsLP36vekICRLAOVDVLl1Fqa98lvlD3pQD%252Fd3LdqFMALH2LhnbbPRu5dj5kZlRdgpC5lVAZ8kMcViAMyangnyVKYVoTItGJFpXxGRsjqnpJixvqxjzFV01VHhHPytwfvSAA4b3Xvhj9lO%252BIPwMlNywg7X%252BawqCSF4wO9lQ8l61SIpy6YRDRNSsqIgrJkJQuPkBXsqqprFLYBJre3pXaFFlNAqJUWa111ectrwgmZN3vxCyca74AZnvmh7%252BfPkLXcCNHAr9gp4GPh2%252Bf2O04zw%252FrIE%252FFvXbdLNz22HkscrL3riFQla4GckH0uN%252F3zRBSA%252F5%252FWv7j8%252BF1fCaHF99%252F9JKht0OH4K5Ry%252FSnPt1o9ov15tnNHDMVka4%252F7ceiVCbGCO8OJy8raBi78%253D%26RelayState%3Dhttp%253A%252F%252Fchinageoexplorer.com.proxy.openathens.net,,False
china-historical-gis-open-access-chgis.fairbank.fas.harvard.edu-5ff1a88d.md,websites,China Historical GIS 中国历史地理信息系统 OPEN ACCESS,https://chgis.fairbank.fas.harvard.edu/,,,False,connection_error,,,"HTTPSConnectionPool(host='chgis.fairbank.fas.harvard.edu', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='chgis.fairbank.fas.harvard.edu', port=443):",True
china-public-policy-program-ash.harvard.edu-19a6a2d3.md,websites,China Public Policy Program,http://ash.harvard.edu,200,https://ash.harvard.edu/,True,live_redirect,text/html; charset=UTF-8,https://ash.harvard.edu/,,False
china-studies-discovery-guji.dahailaozhen.cn-c0d56cc8.md,websites,China Studies Discovery 中国研究知识发现,https://guji.dahailaozhen.cn/,200,https://guji.dahailaozhen.cn/,True,live,text/html; charset=UTF-8,,,True
china-www-virtual-library-internet-guide-for-chinese-studies-zo.uni-heidelberg.de-68f493f0.md,websites,China WWW Virtual Library Internet Guide for Chinese Studies 汉学研究指南,http://www.zo.uni-heidelberg.de/boa/digital_resources/list_az_en.html,200,https://www.zo.uni-heidelberg.de/boa/digital_resources/list_az_en.html,True,live_redirect,text/html,https://www.zo.uni-heidelberg.de/boa/digital_resources/list_az_en.html,,False
chinabooktrading-com-song.md,websites,Quan Song shi fen xi xi tong 全宋诗分析系统,https://chinabooktrading.com/song,,,False,timeout,,,Connection timed out,True
chinabooktrading-com-tang.md,websites,Quan Tang shi fen xi xi tong 全唐诗分析系统,https://chinabooktrading.com/tang,,,False,timeout,,,Connection timed out,True
chinacultureandsociety-amdigital-co-uk.md,websites,China: Culture and Society,https://chinacultureandsociety.amdigital.co.uk/,200,https://www.chinacultureandsociety.amdigital.co.uk:443,True,live_redirect,text/html,https://www.chinacultureandsociety.amdigital.co.uk:443,,True
chinaebook-com.md,websites,Yi yue tong 易阅通：中国电子书库,https://chinaebook.com/,,,False,connection_error,,,"HTTPSConnectionPool(host='chinaebook.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='chinaebook.com', port=443): Failed to resolve 'chinaebook.c",True
chinafile-com.md,websites,Chinafile Com,https://www.chinafile.com/,200,https://www.chinafile.com/,True,live,text/html; charset=utf-8,,,True
chinaipr-com.md,websites,Chinaipr Com,https://chinaipr.com/,200,https://chinaipr.com/,True,live,text/html; charset=UTF-8,,,True
chinalawtranslate-com-en.md,websites,Chinalawtranslate Com En,https://www.chinalawtranslate.com/,403,https://www.chinalawtranslate.com/,False,blocked_403,text/html,,,True
chinamaxx-digital-libraries-id.lib.harvard.edu-734a94ae.md,websites,Chinamaxx Digital Libraries 超星中文集献,https://id.lib.harvard.edu/alma/990113299740203941/catalog,200,https://hollis.harvard.edu/discovery/fulldisplay?context=L&vid=01HVD_INST:HVD2&lang=en&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&docid=alma990113299740203941,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/fulldisplay?context=L&vid=01HVD_INST:HVD2&lang=en&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&docid=alma990113299740203941,,True
chinamaxx-net.md,websites,Chinamaxx,http://www.chinamaxx.net/,200,https://www.chinamaxx.net/user/login/showlogin?backurl=%2F,True,live_redirect,text/html;charset=UTF-8,https://www.chinamaxx.net/user/login/showlogin?backurl=%2F,,False
chinatimes-com.md,websites,China Times,http://www.chinatimes.com/?chdtv=,200,https://www.chinatimes.com/?chdtv=,True,live_redirect,text/html; charset=utf-8,https://www.chinatimes.com/?chdtv=,,False
chinavitae-com.md,websites,China Vitae,http://www.chinavitae.com/,,,False,connection_error,,,"HTTPConnectionPool(host='www.chinavitae.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.chinavitae.com', port=80): Failed to resolve 'www.chin",False
chinese-ancient-text-electronic-resources-cross-cat-query-system-open-access-oopus.info-9b9e87d8.md,websites,Chinese Ancient Text Electronic Resources Cross-cat Query System 电子汉籍联合目录 OPEN ACCESS,https://oopus.info/ccat,200,https://oopus.info/ccat/,True,live_redirect,text/html,https://oopus.info/ccat/,,True
chinese-big-set-table-of-contents-toc.cnpereading.com-5f6a1be2.md,websites,Chinese Big Set Table of Contents 中国大套图书目录库,https://toc.cnpereading.com,200,https://toc.cnpereading.com/,True,live_redirect,text/html;charset=UTF-8,https://toc.cnpereading.com/,,True
chinese-film-classics-chinesefilmclassics.org-4364d7c2.md,websites,Chinese Film Classics,https://chinesefilmclassics.org,200,https://chinesefilmclassics.org/,True,live_redirect,text/html; charset=UTF-8,https://chinesefilmclassics.org/,,True
chinese-foreign-policy-since-1949-open-access-digitalarchive.wilsoncenter.org-f5cf427c.md,websites,Chinese Foreign Policy (since 1949) 中国外交政策 OPEN ACCESS,https://digitalarchive.wilsoncenter.org/theme/chinese-foreign-policy-database,403,https://digitalarchive.wilsoncenter.org/theme/chinese-foreign-policy-database,False,blocked_403,text/html; charset=UTF-8,,,True
chinese-geneology-knowledge-service-platform-jiapu.library.sh.cn-1d2f3579.md,websites,Chinese Geneology Knowledge Service Platform 上海圖書館中國家譜知识服務平台,https://jiapu.library.sh.cn/,412,https://jiapu.library.sh.cn/,False,error_412,text/html; charset=utf-8,,,True
chinese-iconography-thesaurus-open-access-chineseiconography.org-e195d830.md,websites,Chinese Iconography Thesaurus 中國圖像誌索引典 OPEN ACCESS,https://chineseiconography.org,200,https://chineseiconography.org/,True,live_redirect,text/html; charset=utf-8,https://chineseiconography.org/,,True
chinese-maritime-collection-open-access-hollis.harvard.edu-b0cd7095.md,websites,Chinese Maritime Collection 中國舊海關資料 OPEN ACCESS,https://hollis.harvard.edu/primo-explore/search?query=lsr38%2Cexact%2CChinese+maritime+digitization+project%2CAND&tab=books&search_scope=default_scope&sortby=rank&vid=HVD2&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CChinese+maritime+digitization+project%2CAND&sortby=rank&search_scope=MyInstitution,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CChinese+maritime+digitization+project%2CAND&sortby=rank&search_scope=MyInstitution,,True
chinese-names-of-western-scholars-a-directory-compiled-and-maintained-by-philip--home.uni-leipzig.de-2f6210d9.md,websites,Chinese Names of Western Scholars- A directory compiled and maintained by Philip Clart 柯若樸 University of Leipzig,https://home.uni-leipzig.de/clartp/ChineseNamesWesternScholars.html,200,https://home.uni-leipzig.de/clartp/ChineseNamesWesternScholars.html,True,live,text/html,,,True
chinese-old-local-gazetteers-open-access-hollis.harvard.edu-c7cfe852.md,websites,Chinese Old Local Gazetteers 中國舊方志 OPEN ACCESS,https://hollis.harvard.edu/primo-explore/search?query=lsr38%2Ccontains%2CChinese+Local+Gazetteers%2CAND&tab=books&search_scope=default_scope&vid=HVD2&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Ccontains%2CChinese+Local+Gazetteers%2CAND&search_scope=MyInstitution,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Ccontains%2CChinese+Local+Gazetteers%2CAND&search_scope=MyInstitution,,True
chinese-pamphlet-digitization-project-dds-crl-edu.ezp-prod1.hul.harvard.edu-68832dbc.md,websites,Chinese Pamphlet Digitization Project 连环画,https://dds.crl.edu/search/collection/1?page=10&sort=title_sort&sort_order=asc,200,https://dds.crl.edu/search/collection/1?page=10&sort=title_sort&sort_order=asc,True,live,text/html; charset=UTF-8,,,True
chinese-reference-shelf-at-brill-chinesereferenceshelf-brillonline-com.ezp-prod1.hul.harvard.edu-3f90ff06.md,websites,Chinese Reference Shelf at Brill,https://chinesereferenceshelf.brillonline.com,200,https://chinesereferenceshelf.brillonline.com/,True,live_redirect,text/html;charset=utf-8,https://chinesereferenceshelf.brillonline.com/,,True
chinese-rubbings-curiosity-digital-collection-open-access-curiosity.lib.harvard.edu-030f0fce.md,websites,Chinese Rubbings- CURIOSity Digital Collection 中文拓片 OPEN ACCESS,https://curiosity.lib.harvard.edu/chinese-rubbings-collection,200,https://curiosity.lib.harvard.edu/chinese-rubbings-collection,True,live,text/html; charset=utf-8,,,True
chinese-social-science-library-cssl-sklib.cn-0599694b.md,websites,Chinese Social Science Library (CSSL) 中国社会科学文库,http://www.sklib.cn,200,https://www.sklib.cn/,True,live_redirect,text/html,https://www.sklib.cn/,,False
chinese-studies-in-history-english-journal-www-tandfonline-com.ezp-prod1.hul.harvard.edu-c2ca7b4c.md,websites,Chinese Studies in History ( English Journal),http://www.tandfonline.com/loi/mcsh20,403,https://www.tandfonline.com/loi/mcsh20,False,blocked_403,text/html; charset=UTF-8,,,False
chinese-text-project-ctext-org-open-access-nrs.harvard.edu-832588cc.md,websites,Chinese Text Project (ctext.org ) 中國哲學書電子化計劃 OPEN ACCESS,http://nrs.harvard.edu/urn-3:hul.eresource:ctext,200,https://go.openathens.net/redirector/library.harvard.edu?url=http%3A%2F%2Fctext.org,True,live_redirect,text/html;charset=utf-8,https://go.openathens.net/redirector/library.harvard.edu?url=http%3A%2F%2Fctext.org,,False
chinese-western-calendar-conversion-tool-open-access-sinocal.sinica.edu.tw-47be2edd.md,websites,Chinese - Western Calendar Conversion Tool 兩千年中西曆轉換 OPEN ACCESS,https://sinocal.sinica.edu.tw/,200,https://sinocal.sinica.edu.tw/,True,live,text/html; charset=UTF-8,,,True
chineseadvertisingagencies-com-mediaguide-index-html.md,websites,Chinese Overseas Media,http://www.chineseadvertisingagencies.com/mediaguide/index.html,200,http://www.chineseadvertisingagencies.com/mediaguide/index.html,True,live,text/html,,,False
chineseadvertisingagencies-com-mediaguide-media-china-html.md,websites,Media in China,http://www.chineseadvertisingagencies.com/mediaguide/media-China.html,200,http://www.chineseadvertisingagencies.com/mediaguide/media-China.html,True,live,text/html,,,False
chinesereferenceshelf-brillonline-com-grand-ricci.md,websites,Le Grand Ricci Online 利氏漢法辭典,http://chinesereferenceshelf.brillonline.com/grand-ricci,200,https://chinesereferenceshelf.brillonline.com/grand-ricci,True,live_redirect,text/html;charset=utf-8,https://chinesereferenceshelf.brillonline.com/grand-ricci,,False
chinesevillagedata-library-pitt-edu-index-html.md,websites,Contemporary Chinese Village Gazetteer Data (CCVG Data) 当代中国村庄数据 (open access),https://chinesevillagedata.library.pitt.edu/,200,https://chinesevillagedata.library.pitt.edu/,True,live,text/html,,,True
chncase-cn.md,websites,Chncase Cn,http://www.chncase.cn/,200,http://www.chncase.cn/case/,True,live_redirect,text/html;charset=UTF-8,http://www.chncase.cn/case/,,False
chnmuseum-cn-vr.md,websites,Chnmuseum Cn Vr,https://www.chnmuseum.cn/Portals/0/web/vr/,200,https://www.chnmuseum.cn/Portals/0/web/vr/,True,live,text/html; charset=utf8,,,True
christianity-collection-open-access-hollis.harvard.edu-49166309.md,websites,Christianity Collection 基督教傳教士文獻 OPEN ACCESS,https://hollis.harvard.edu/primo-explore/search?query=lsr38%2Cexact%2CHarvard-Yenching+Library+Christianity+Collection+Digitization+Project%2CAND&tab=books&search_scope=default_scope&sortby=rank&vid=HVD2&mode=advanced&offset=0,200,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CHarvard-Yenching+Library+Christianity+Collection+Digitization+Project%2CAND&sortby=rank&search_scope=MyInstitution,True,live_redirect,text/html,https://hollis.harvard.edu/discovery/search?vid=01HVD_INST%3AHVD2&mode=advanced&tab=LibraryCatalog&offset=0&query=lsr38%2Cexact%2CHarvard-Yenching+Library+Christianity+Collection+Digitization+Project%2CAND&sortby=rank&search_scope=MyInstitution,,True
churchmissionarysociety-amdigital-co-uk.md,websites,Church Missionary Society Periodicals,http://www.churchmissionarysociety.amdigital.co.uk/,200,https://www.churchmissionarysociety.amdigital.co.uk/,True,live_redirect,text/html; charset=utf-8,https://www.churchmissionarysociety.amdigital.co.uk/,,False
cinii-research-open-access-urldefense.proofpoint.com-58aef192.md,websites,CiNii Research OPEN ACCESS,https://cir.nii.ac.jp/,200,https://cir.nii.ac.jp/,True,live,text/html;charset=UTF-8,,,True
cjkv-english-dictionary-open-access-nrs.harvard.edu-3b559886.md,websites,CJKV-English Dictionary 汉日韩越-英词典 OPEN ACCESS,http://nrs.harvard.edu/urn-3:hul.eresource:cjkvdict,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZLRb5swEMb%2FFeR3MCaEgBVSZY2qZeqWqKF72EtlzFHQHJv5TNL%2B9yWk0dKXatJeLFm677vv7nfzm5e98g5gsTU6JywIiQdamqrVzzl5LO78lHjohK6EMhpyog25WcxR7FXHl71r9AP86QGdt0QE6waXW6Ox34PdgT20Eh4f7nPSONchp1SZ51YHpgMtXAMaAw2OnsxoRIVEqtrSCvsaNMIehK0CqHqqBC0ZpKKe1D5kMvLjNBF%2BVs9qP51AIiMWw6wG4q2GGO1gPE7yseO1n%2Bg6%2Bv5%2F%2BpvkiVF4%2Bc2OGTQZC%2B23ZnPcsCqliGYMSLw7YyWMI%2BekFgqHjutVTuQkrCMRV3JWnd40rcpsVpZsGpZJmsbJUIXYw1qftuhyEoVR4oexz9KCTXmU8WkWhHHyi3hba5yRRn1p9Xn9vdXcCGyRa7EH5E7y3fL7PY%2BCkJfnIuRfi2Lrbze7gng%2FLxijE8YBrEY%2BkvrcqnvvS85c%2BZjXXuk%2Fl4sLeLL4F8x7cKISTvjY%2FQ%2FuOb3KejnIH0O49WprVCtfvaVS5nhrQbjhbBmhi7Pk49ku3gA%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLLbtswEEV%252FReBe4kOPSITlwI1R1EDaGrHSRXc0OY0JyKTKodz47yvbMZAAadD93Afm3Nnt875PDhDQetcSnjGSgNPeWPfUksfuc1qTBKNyRvXeQUucJ7fzGap9P8jFGHfuAX6PgDFZIEKIk8uddzjuIWwgHKyGx4f7luxiHFBS2vsn67Ih%252BOdj5gdwKu7AYeYg0pMlFVRppBqKBqBgKW%252BMTova8LS54SqFX3kBwgDk0JBkOaXayeFc%252FG3A%252B9aInvZ2G1Q4ZjsVDiqYDMxIPa15XpWMMarpe91Islq2BPTUITdVCbwptiavc5bfCCh1XouKi2K6Qhxh5U7vii0RTFQpK1Jed7yUopFlnVUV%252B0mSdfDRa99%252Fsu7y5zE46RValE7tAWXUcrP4ei9FxuT2coTyS9et0%252FX3TUeSH1de4sRrIuhQnpF8bDW85JILQHnuG17pP5arK2Eyv7773yTBRRuP%252F4VyRl%252B1uW7r2xS%252FWq59b%252FUxWfS9%252F3MXQMVpgZzQ%252BUXydoHzvw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.buddhism-dict.net.proxy.openathens.net%252Fdealt%252F,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZLRb5swEMb%2FFeR3MCaEgBVSZY2qZeqWqKF72EtlzFHQHJv5TNL%2B9yWk0dKXatJeLFm677vv7nfzm5e98g5gsTU6JywIiQdamqrVzzl5LO78lHjohK6EMhpyog25WcxR7FXHl71r9AP86QGdt0QE6waXW6Ox34PdgT20Eh4f7nPSONchp1SZ51YHpgMtXAMaAw2OnsxoRIVEqtrSCvsaNMIehK0CqHqqBC0ZpKKe1D5kMvLjNBF%2BVs9qP51AIiMWw6wG4q2GGO1gPE7yseO1n%2Bg6%2Bv5%2F%2BpvkiVF4%2Bc2OGTQZC%2B23ZnPcsCqliGYMSLw7YyWMI%2BekFgqHjutVTuQkrCMRV3JWnd40rcpsVpZsGpZJmsbJUIXYw1qftuhyEoVR4oexz9KCTXmU8WkWhHHyi3hba5yRRn1p9Xn9vdXcCGyRa7EH5E7y3fL7PY%2BCkJfnIuRfi2Lrbze7gng%2FLxijE8YBrEY%2BkvrcqnvvS85c%2BZjXXuk%2Fl4sLeLL4F8x7cKISTvjY%2FQ%2FuOb3KejnIH0O49WprVCtfvaVS5nhrQbjhbBmhi7Pk49ku3gA%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLLbtswEEV%252FReBe4kOPSITlwI1R1EDaGrHSRXc0OY0JyKTKodz47yvbMZAAadD93Afm3Nnt875PDhDQetcSnjGSgNPeWPfUksfuc1qTBKNyRvXeQUucJ7fzGap9P8jFGHfuAX6PgDFZIEKIk8uddzjuIWwgHKyGx4f7luxiHFBS2vsn67Ih%252BOdj5gdwKu7AYeYg0pMlFVRppBqKBqBgKW%252BMTova8LS54SqFX3kBwgDk0JBkOaXayeFc%252FG3A%252B9aInvZ2G1Q4ZjsVDiqYDMxIPa15XpWMMarpe91Islq2BPTUITdVCbwptiavc5bfCCh1XouKi2K6Qhxh5U7vii0RTFQpK1Jed7yUopFlnVUV%252B0mSdfDRa99%252Fsu7y5zE46RValE7tAWXUcrP4ei9FxuT2coTyS9et0%252FX3TUeSH1de4sRrIuhQnpF8bDW85JILQHnuG17pP5arK2Eyv7773yTBRRuP%252F4VyRl%252B1uW7r2xS%252FWq59b%252FUxWfS9%252F3MXQMVpgZzQ%252BUXydoHzvw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.buddhism-dict.net.proxy.openathens.net%252Fdealt%252F,,False
classical-historiography-for-chinese-history-open-access-libguides.princeton.edu-90a4090e.md,websites,Classical Historiography for Chinese History 中國經典文獻工具書錄 OPEN ACCESS,http://libguides.princeton.edu/chinese-historiography,200,https://libguides.princeton.edu/chinese-historiography,True,live_redirect,text/html; charset=UTF-8,https://libguides.princeton.edu/chinese-historiography,,False
cmj-sinoperi-com.md,websites,China Multilingual Journal Database,http://cmj.sinoperi.com/,200,http://cmj.sinoperi.com/,True,live,text/html;charset=UTF-8,,,False
cnbksy-cn.md,websites,全国报刊索引 National Index to Chinese Newspapers & Periodicals,http://www.cnbksy.cn/,412,http://www.cnbksy.cn/,False,error_412,text/html; charset=utf-8,,,False
cnbksy-com-home.md,websites,NICNP: Late Qing Periodical Full-text database (1833-1911) 晚清期刊全文数据库,http://www.cnbksy.com/home,412,https://www.cnbksy.com/home,False,error_412,text/html; charset=utf-8,,,False
cnbksy-com.md,websites,Tabloid newspapers 1897-1949 小报数据库,https://cnbksy.com/,,,False,connection_error,,,"HTTPSConnectionPool(host='cnbksy.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='cnbksy.com', port=443): Failed to resolve 'cnbksy.com' ([Errno ",True
cngazetteer-com.md,websites,China Modern Gazetteer Full-Text Database 中国当代地方志全文数据库,https://cngazetteer.com/,200,https://cngazetteer.com/,True,live,text/html,,,True
cnki-chinese-reference-works-online-crwo-gongjushu-oversea-cnki-net.ezp-prod1.hul.harvard.edu-2430fb03.md,websites,CNKI Chinese Reference Works Online (CRWO）中国工具书网络出版总库 (工具书馆),https://gongjushu.oversea.cnki.net/oversea,200,http://gongjushu.oversea.cnki.net/oversea/,True,live_redirect,text/html,http://gongjushu.oversea.cnki.net/oversea/,,True
cnki-ebooks-intl-cnki-book-oversea-cnki-net.us1.proxy.openathens.net-e817b40c.md,websites,CNKI-eBooks (Intl) CNKI 电子图书库,https://book.oversea.cnki.net/en/search?sysid=225&gupfld=RULE_BUY&gupcode=1,404,https://book.oversea.cnki.net/en/search?sysid=225&gupfld=RULE_BUY&gupcode=1,False,dead_404,text/html,,,True
cnki-national-population-census-of-china-npcc-npcd.oversea.cnki.net-8484b2fa.md,websites,CNKI. National Population Census of China (NPCC) 全国人口普查数据库,https://npcd.oversea.cnki.net/chn,200,https://npcd.oversea.cnki.net/chn,True,live,text/html,,,True
cnopendata-com-article-index-html.md,websites,CNopendata,https://www.cnopendata.com/article/index.html,200,https://www.cnopendata.com/article/index.html,True,live,text/html; charset=utf-8,,,True
cnpereading-hvd.userservices.exlibrisgroup.com-24c9d1e6.md,websites,CNPeReading 易閱通中文电子书平台,https://www.cnpebook.com/,,,False,connection_error,,,"HTTPSConnectionPool(host='www.cnpebook.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.cnpebook.com', port=443): Failed to resolve 'www.cnpe",True
